HITId,HITTypeId,Title,CreationTime,MaxAssignments,AssignmentDurationInSeconds,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.answerGroups,Input.answerQuestions,Input.imgUrl,Input.questionStr,Answer.answer_groups,Answer.answer_questions,Answer.is_skip,Answer.skipCheck,Answer.skip_reason,Turkle.Username
38,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32022,129,Tue Jun 20 13:35:32 UTC 2023,Tue Jun 20 13:35:46 UTC 2023,14,"[[{""id"": ""g1.0"", ""content"": ""costume""}, {""id"": ""g1.1"", ""content"": ""performer""}, {""id"": ""g1.2"", ""content"": ""protection""}, {""id"": ""g1.3"", ""content"": ""for safety""}, {""id"": ""g1.4"", ""content"": ""to protect his head""}, {""id"": ""g1.5"", ""content"": ""for his costume""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000001204.jpg""","""Why does the man have a helmet on his head?""","[[],[{""id"":""g1.5"",""content"":""for his costume""},{""id"":""g1.4"",""content"":""to protect his head""},{""id"":""g1.3"",""content"":""for safety""},{""id"":""g1.2"",""content"":""protection""}],[{""id"":""g1.1"",""content"":""performer""},{""id"":""g1.0"",""content"":""costume""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
39,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32489,52,Wed Jun 28 19:56:33 UTC 2023,Wed Jun 28 19:56:53 UTC 2023,20,"[[{""id"": ""g1.0"", ""content"": ""dusk""}, {""id"": ""g1.1"", ""content"": ""bright light behind in window""}, {""id"": ""g1.2"", ""content"": ""no flash""}, {""id"": ""g1.3"", ""content"": ""lighting from window""}, {""id"": ""g1.4"", ""content"": ""no lights on""}, {""id"": ""g1.5"", ""content"": ""bright light coming from window makes room look dark in contrast""}, {""id"": ""g1.6"", ""content"": ""sun backlighting""}, {""id"": ""g1.7"", ""content"": ""no light""}, {""id"": ""g1.8"", ""content"": ""lighting""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000528147.jpg""","""Why does the picture appear so dark?""","[[],[],[{""id"":""g1.8"",""content"":""lighting""},{""id"":""g1.7"",""content"":""no light""},{""id"":""g1.6"",""content"":""sun backlighting""},{""id"":""g1.5"",""content"":""bright light coming from window makes room look dark in contrast""},{""id"":""g1.4"",""content"":""no lights on""},{""id"":""g1.0"",""content"":""dusk""},{""id"":""g1.3"",""content"":""lighting from window""},{""id"":""g1.2"",""content"":""no flash""},{""id"":""g1.1"",""content"":""bright light behind in window""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
39,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32023,129,Tue Jun 20 13:35:46 UTC 2023,Tue Jun 20 13:36:00 UTC 2023,14,"[[{""id"": ""g1.0"", ""content"": ""dusk""}, {""id"": ""g1.1"", ""content"": ""bright light behind in window""}, {""id"": ""g1.2"", ""content"": ""no flash""}, {""id"": ""g1.3"", ""content"": ""lighting from window""}, {""id"": ""g1.4"", ""content"": ""no lights on""}, {""id"": ""g1.5"", ""content"": ""bright light coming from window makes room look dark in contrast""}, {""id"": ""g1.6"", ""content"": ""sun backlighting""}, {""id"": ""g1.7"", ""content"": ""no light""}, {""id"": ""g1.8"", ""content"": ""lighting""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000528147.jpg""","""Why does the picture appear so dark?""","[[],[],[{""id"":""g1.8"",""content"":""lighting""},{""id"":""g1.7"",""content"":""no light""},{""id"":""g1.6"",""content"":""sun backlighting""},{""id"":""g1.5"",""content"":""bright light coming from window makes room look dark in contrast""},{""id"":""g1.4"",""content"":""no lights on""},{""id"":""g1.3"",""content"":""lighting from window""},{""id"":""g1.2"",""content"":""no flash""},{""id"":""g1.1"",""content"":""bright light behind in window""},{""id"":""g1.0"",""content"":""dusk""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
40,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32490,52,Wed Jun 28 19:56:53 UTC 2023,Wed Jun 28 19:57:03 UTC 2023,10,"[[{""id"": ""g1.0"", ""content"": ""raining""}, {""id"": ""g1.1"", ""content"": ""rain""}, {""id"": ""g1.2"", ""content"": ""it's raining""}, {""id"": ""g1.3"", ""content"": ""it is raining""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000001216.jpg""","""Why is the person using an umbrella?""","[[],[],[{""id"":""g1.3"",""content"":""it is raining""},{""id"":""g1.2"",""content"":""it's raining""},{""id"":""g1.1"",""content"":""rain""},{""id"":""g1.0"",""content"":""raining""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
40,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32024,129,Tue Jun 20 13:36:00 UTC 2023,Tue Jun 20 13:36:06 UTC 2023,6,"[[{""id"": ""g1.0"", ""content"": ""raining""}, {""id"": ""g1.1"", ""content"": ""rain""}, {""id"": ""g1.2"", ""content"": ""it's raining""}, {""id"": ""g1.3"", ""content"": ""it is raining""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000001216.jpg""","""Why is the person using an umbrella?""","[[],[],[{""id"":""g1.3"",""content"":""it is raining""},{""id"":""g1.2"",""content"":""it's raining""},{""id"":""g1.1"",""content"":""rain""},{""id"":""g1.0"",""content"":""raining""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
41,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32491,52,Wed Jun 28 19:57:03 UTC 2023,Wed Jun 28 19:57:29 UTC 2023,26,"[[{""id"": ""g1.0"", ""content"": ""so guy can get on bike""}, {""id"": ""g1.1"", ""content"": ""to pick up guy""}, {""id"": ""g1.2"", ""content"": ""getman""}, {""id"": ""g1.3"", ""content"": ""stunt""}, {""id"": ""g1.4"", ""content"": ""for man to climb""}, {""id"": ""g1.5"", ""content"": ""ladder""}, {""id"": ""g1.6"", ""content"": ""man climbing""}, {""id"": ""g1.7"", ""content"": ""so man can get to ground""}, {""id"": ""g1.8"", ""content"": ""rescue""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000001232.jpg""","""Why is the plane in the air dropping down a ladder?""","[[],[{""id"":""g1.8"",""content"":""rescue""},{""id"":""g1.7"",""content"":""so man can get to ground""},{""id"":""g1.6"",""content"":""man climbing""},{""id"":""g1.4"",""content"":""for man to climb""},{""id"":""g1.3"",""content"":""stunt""},{""id"":""g1.2"",""content"":""getman""},{""id"":""g1.1"",""content"":""to pick up guy""},{""id"":""g1.0"",""content"":""so guy can get on bike""}],[]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
41,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32025,129,Tue Jun 20 13:36:06 UTC 2023,Tue Jun 20 13:36:32 UTC 2023,26,"[[{""id"": ""g1.0"", ""content"": ""so guy can get on bike""}, {""id"": ""g1.1"", ""content"": ""to pick up guy""}, {""id"": ""g1.2"", ""content"": ""getman""}, {""id"": ""g1.3"", ""content"": ""stunt""}, {""id"": ""g1.4"", ""content"": ""for man to climb""}, {""id"": ""g1.5"", ""content"": ""ladder""}, {""id"": ""g1.6"", ""content"": ""man climbing""}, {""id"": ""g1.7"", ""content"": ""so man can get to ground""}, {""id"": ""g1.8"", ""content"": ""rescue""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000001232.jpg""","""Why is the plane in the air dropping down a ladder?""","[[],[{""id"":""g1.3"",""content"":""stunt""},{""id"":""g1.4"",""content"":""for man to climb""},{""id"":""g1.8"",""content"":""rescue""},{""id"":""g1.7"",""content"":""so man can get to ground""},{""id"":""g1.6"",""content"":""man climbing""},{""id"":""g1.2"",""content"":""getman""},{""id"":""g1.1"",""content"":""to pick up guy""},{""id"":""g1.0"",""content"":""so guy can get on bike""}],[]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
42,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32492,52,Wed Jun 28 19:57:29 UTC 2023,Wed Jun 28 19:57:42 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""hurt""}, {""id"": ""g1.1"", ""content"": ""his leg is broken""}, {""id"": ""g1.2"", ""content"": ""can't walk""}, {""id"": ""g1.3"", ""content"": ""disabled""}, {""id"": ""g1.4"", ""content"": ""handicapped""}, {""id"": ""g1.5"", ""content"": ""injured""}, {""id"": ""g1.6"", ""content"": ""he cannot use his legs""}, {""id"": ""g1.7"", ""content"": ""his legs are disabled""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525533.jpg""","""Why must the man sit in this kind of chair?""","[[],[],[{""id"":""g1.7"",""content"":""his legs are disabled""},{""id"":""g1.6"",""content"":""he cannot use his legs""},{""id"":""g1.5"",""content"":""injured""},{""id"":""g1.4"",""content"":""handicapped""},{""id"":""g1.3"",""content"":""disabled""},{""id"":""g1.2"",""content"":""can't walk""},{""id"":""g1.1"",""content"":""his leg is broken""},{""id"":""g1.0"",""content"":""hurt""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
42,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32026,129,Tue Jun 20 13:36:32 UTC 2023,Tue Jun 20 13:36:50 UTC 2023,18,"[[{""id"": ""g1.0"", ""content"": ""hurt""}, {""id"": ""g1.1"", ""content"": ""his leg is broken""}, {""id"": ""g1.2"", ""content"": ""can't walk""}, {""id"": ""g1.3"", ""content"": ""disabled""}, {""id"": ""g1.4"", ""content"": ""handicapped""}, {""id"": ""g1.5"", ""content"": ""injured""}, {""id"": ""g1.6"", ""content"": ""he cannot use his legs""}, {""id"": ""g1.7"", ""content"": ""his legs are disabled""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525533.jpg""","""Why must the man sit in this kind of chair?""","[[],[],[{""id"":""g1.5"",""content"":""injured""},{""id"":""g1.0"",""content"":""hurt""},{""id"":""g1.1"",""content"":""his leg is broken""},{""id"":""g1.4"",""content"":""handicapped""},{""id"":""g1.2"",""content"":""can't walk""},{""id"":""g1.3"",""content"":""disabled""},{""id"":""g1.6"",""content"":""he cannot use his legs""},{""id"":""g1.7"",""content"":""his legs are disabled""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
43,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32493,52,Wed Jun 28 19:57:42 UTC 2023,Wed Jun 28 19:57:55 UTC 2023,13,"[[{""id"": ""g1.0"", ""content"": ""they are eating""}, {""id"": ""g1.1"", ""content"": ""grazing""}, {""id"": ""g1.2"", ""content"": ""eating""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000109156.jpg""","""Why are the animal's heads down?""","[[],[],[{""id"":""g1.2"",""content"":""eating""},{""id"":""g1.1"",""content"":""grazing""},{""id"":""g1.0"",""content"":""they are eating""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
43,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32027,129,Tue Jun 20 13:36:50 UTC 2023,Tue Jun 20 13:37:36 UTC 2023,46,"[[{""id"": ""g1.0"", ""content"": ""they are eating""}, {""id"": ""g1.1"", ""content"": ""grazing""}, {""id"": ""g1.2"", ""content"": ""eating""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000109156.jpg""","""Why are the animal's heads down?""","[[{""id"":""g1.0"",""content"":""they are eating""},{""id"":""g1.2"",""content"":""eating""},{""id"":""g1.1"",""content"":""grazing""}],[],[]]","[""both"",""purpose"",""reason""]",TRUE,value,"""see answers""",jgualla1
44,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32494,52,Wed Jun 28 19:57:55 UTC 2023,Wed Jun 28 19:58:29 UTC 2023,34,"[[{""id"": ""g1.0"", ""content"": ""to rest""}, {""id"": ""g1.1"", ""content"": ""pose for picture""}, {""id"": ""g1.2"", ""content"": ""pose""}, {""id"": ""g1.3"", ""content"": ""take picture""}, {""id"": ""g1.4"", ""content"": ""attend fair""}, {""id"": ""g1.5"", ""content"": ""festival""}, {""id"": ""g1.6"", ""content"": ""it's their destination""}, {""id"": ""g1.7"", ""content"": ""not possible""}, {""id"": ""g1.8"", ""content"": ""renaissance fair""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000279373.jpg""","""Why did this person stop at this place?""","[[],[{""id"":""g1.4"",""content"":""attend fair""},{""id"":""g1.3"",""content"":""take picture""},{""id"":""g1.2"",""content"":""pose""},{""id"":""g1.1"",""content"":""pose for picture""},{""id"":""g1.0"",""content"":""to rest""}],[{""id"":""g1.5"",""content"":""festival""},{""id"":""g1.8"",""content"":""renaissance fair""},{""id"":""g1.6"",""content"":""it's their destination""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
44,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32028,129,Tue Jun 20 13:37:36 UTC 2023,Tue Jun 20 13:37:53 UTC 2023,17,"[[{""id"": ""g1.0"", ""content"": ""to rest""}, {""id"": ""g1.1"", ""content"": ""pose for picture""}, {""id"": ""g1.2"", ""content"": ""pose""}, {""id"": ""g1.3"", ""content"": ""take picture""}, {""id"": ""g1.4"", ""content"": ""attend fair""}, {""id"": ""g1.5"", ""content"": ""festival""}, {""id"": ""g1.6"", ""content"": ""it's their destination""}, {""id"": ""g1.7"", ""content"": ""not possible""}, {""id"": ""g1.8"", ""content"": ""renaissance fair""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000279373.jpg""","""Why did this person stop at this place?""","[[],[{""id"":""g1.4"",""content"":""attend fair""},{""id"":""g1.3"",""content"":""take picture""},{""id"":""g1.2"",""content"":""pose""},{""id"":""g1.1"",""content"":""pose for picture""},{""id"":""g1.0"",""content"":""to rest""}],[{""id"":""g1.8"",""content"":""renaissance fair""},{""id"":""g1.6"",""content"":""it's their destination""},{""id"":""g1.5"",""content"":""festival""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
45,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32495,52,Wed Jun 28 19:58:29 UTC 2023,Wed Jun 28 19:59:22 UTC 2023,53,"[[{""id"": ""g1.0"", ""content"": ""none shown""}, {""id"": ""g1.1"", ""content"": ""decoration""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""decorated""}, {""id"": ""g1.4"", ""content"": ""toy""}, {""id"": ""g1.5"", ""content"": ""manufacturer sticker""}, {""id"": ""g1.6"", ""content"": ""art""}, {""id"": ""g1.7"", ""content"": ""makes face""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525640.jpg""","""Why is there a sticker on this banana?""","[[],[{""id"":""g1.1"",""content"":""decoration""}],[{""id"":""g1.7"",""content"":""makes face""},{""id"":""g1.6"",""content"":""art""},{""id"":""g1.5"",""content"":""manufacturer sticker""},{""id"":""g1.4"",""content"":""toy""},{""id"":""g1.3"",""content"":""decorated""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
45,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32029,129,Tue Jun 20 13:37:53 UTC 2023,Tue Jun 20 13:38:33 UTC 2023,40,"[[{""id"": ""g1.0"", ""content"": ""none shown""}, {""id"": ""g1.1"", ""content"": ""decoration""}, {""id"": ""g1.2"", ""content"": ""yes""}, {""id"": ""g1.3"", ""content"": ""decorated""}, {""id"": ""g1.4"", ""content"": ""toy""}, {""id"": ""g1.5"", ""content"": ""manufacturer sticker""}, {""id"": ""g1.6"", ""content"": ""art""}, {""id"": ""g1.7"", ""content"": ""makes face""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000525640.jpg""","""Why is there a sticker on this banana?""","[[],[{""id"":""g1.7"",""content"":""makes face""}],[{""id"":""g1.6"",""content"":""art""},{""id"":""g1.5"",""content"":""manufacturer sticker""},{""id"":""g1.4"",""content"":""toy""},{""id"":""g1.3"",""content"":""decorated""},{""id"":""g1.1"",""content"":""decoration""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""""",jgualla1
46,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32496,52,Wed Jun 28 19:59:22 UTC 2023,Wed Jun 28 20:00:44 UTC 2023,82,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""help him balance""}, {""id"": ""g1.2"", ""content"": ""helping child""}, {""id"": ""g1.3"", ""content"": ""guiding him on skis""}, {""id"": ""g1.4"", ""content"": ""to help her learn to ski""}, {""id"": ""g1.5"", ""content"": ""helping""}, {""id"": ""g1.6"", ""content"": ""teaching""}, {""id"": ""g1.7"", ""content"": ""holding child up""}, {""id"": ""g1.8"", ""content"": ""helping her ski""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000394590.jpg""","""Why is the grown up beside the child?""","[[],[{""id"":""g1.4"",""content"":""to help her learn to ski""},{""id"":""g1.1"",""content"":""help him balance""},{""id"":""g1.0"",""content"":""safety""}],[{""id"":""g1.7"",""content"":""holding child up""},{""id"":""g1.8"",""content"":""helping her ski""},{""id"":""g1.2"",""content"":""helping child""},{""id"":""g1.3"",""content"":""guiding him on skis""},{""id"":""g1.5"",""content"":""helping""},{""id"":""g1.6"",""content"":""teaching""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
46,1014,Purpose vs. Reason,Tue Jun 20 13:17:30 UTC 2023,1,86400,32030,129,Tue Jun 20 13:38:33 UTC 2023,Tue Jun 20 13:38:47 UTC 2023,14,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""help him balance""}, {""id"": ""g1.2"", ""content"": ""helping child""}, {""id"": ""g1.3"", ""content"": ""guiding him on skis""}, {""id"": ""g1.4"", ""content"": ""to help her learn to ski""}, {""id"": ""g1.5"", ""content"": ""helping""}, {""id"": ""g1.6"", ""content"": ""teaching""}, {""id"": ""g1.7"", ""content"": ""holding child up""}, {""id"": ""g1.8"", ""content"": ""helping her ski""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000394590.jpg""","""Why is the grown up beside the child?""","[[],[{""id"":""g1.8"",""content"":""helping her ski""},{""id"":""g1.7"",""content"":""holding child up""},{""id"":""g1.6"",""content"":""teaching""},{""id"":""g1.5"",""content"":""helping""},{""id"":""g1.4"",""content"":""to help her learn to ski""},{""id"":""g1.3"",""content"":""guiding him on skis""},{""id"":""g1.2"",""content"":""helping child""},{""id"":""g1.1"",""content"":""help him balance""},{""id"":""g1.0"",""content"":""safety""}],[]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",jgualla1
47,1014,Purpose vs. Reason,Wed Jun 28 19:28:15 UTC 2023,1,86400,32497,52,Wed Jun 28 20:00:44 UTC 2023,Wed Jun 28 20:01:07 UTC 2023,23,"[[{""id"": ""g1.0"", ""content"": ""safety""}, {""id"": ""g1.1"", ""content"": ""direct traffic""}, {""id"": ""g1.2"", ""content"": ""road lanes""}, {""id"": ""g1.3"", ""content"": ""for traffic""}, {""id"": ""g1.4"", ""content"": ""boundaries""}, {""id"": ""g1.5"", ""content"": ""no""}, {""id"": ""g1.6"", ""content"": ""mark edge of road""}, {""id"": ""g1.7"", ""content"": ""to designate lanes""}, {""id"": ""g1.8"", ""content"": ""roads""}], [], []]","[""both"", ""purpose"", ""reason""]","""https://ugrad.cs.jhu.edu/~jgualla1/COCO_train2014_000000132515.jpg""","""Why are there lines on the ground?""","[[],[{""id"":""g1.7"",""content"":""to designate lanes""},{""id"":""g1.6"",""content"":""mark edge of road""},{""id"":""g1.3"",""content"":""for traffic""},{""id"":""g1.1"",""content"":""direct traffic""},{""id"":""g1.0"",""content"":""safety""}],[{""id"":""g1.8"",""content"":""roads""},{""id"":""g1.2"",""content"":""road lanes""},{""id"":""g1.4"",""content"":""boundaries""}]]","[""both"",""purpose"",""reason""]",FALSE,,"""All answer the same question""",esteng
